YYYY-MM-DD,evap_comb,evap_comb_source,radiation,radiation_source
23/09/1977,5.5,25,24.3,25
24/09/1977,3.4,25,9.1,25
25/09/1977,4.2,25,6.4,25
26/09/1977,3.8,25,18.5,25
27/09/1977,5.6,25,22.7,25
28/09/1977,5.7,25,24.2,25
29/09/1977,4.9,25,24.6,25
30/09/1977,5,25,24,25
1/10/1977,5.3,25,24.6,25
2/10/1977,4.5,25,24,25
3/10/1977,5.5,25,20.4,25
4/10/1977,5.5,25,23.2,25
5/10/1977,3.5,25,16.5,25
6/10/1977,5.2,25,13.7,25
7/10/1977,5.7,25,25.3,25
8/10/1977,4.8,25,23.1,25
9/10/1977,5.6,25,24.8,25
10/10/1977,5.7,25,23.9,25
11/10/1977,5.4,25,24.9,25
12/10/1977,5.8,25,26.2,25
13/10/1977,6.6,25,26.7,25
14/10/1977,6.7,25,27.3,25
15/10/1977,6.8,25,25.6,25
16/10/1977,4.9,25,19.2,25
17/10/1977,3.9,25,17.3,25
18/10/1977,5.2,25,26.2,25
19/10/1977,6.4,25,23.4,25
20/10/1977,6.3,25,27.9,25
21/10/1977,6.3,25,27.4,25
22/10/1977,5.9,25,24.5,25
23/10/1977,6.7,25,22.4,25
24/10/1977,4.8,25,15.1,25
25/10/1977,3.4,25,10.4,25
26/10/1977,3.8,25,24.4,25
27/10/1977,6.3,25,27.1,25
28/10/1977,7.2,25,28.5,25
29/10/1977,6.9,25,28.7,25
30/10/1977,6.9,25,27.3,25
31/10/1977,5.1,25,15.2,25
1/11/1977,7.4,25,26.2,25
2/11/1977,10.6,25,27.1,25
3/11/1977,3.2,25,15.1,25
4/11/1977,7.3,25,27.7,25
5/11/1977,7.8,25,27.9,25
6/11/1977,1.4,25,8.1,25
7/11/1977,5.2,25,13.9,25
8/11/1977,4.8,25,24.6,25
9/11/1977,7.4,25,25.9,25
10/11/1977,8.5,25,21.6,25
11/11/1977,6.8,25,30,25
12/11/1977,6.8,25,27,25
13/11/1977,4.5,25,19.7,25
14/11/1977,7.3,25,27.8,25
15/11/1977,2.9,25,7.4,25
16/11/1977,5.8,25,21.5,25
17/11/1977,5.7,25,19.8,25
18/11/1977,2.4,25,16.4,25
19/11/1977,4.9,25,26,25
20/11/1977,5.3,25,25.6,25
21/11/1977,5.4,25,14.2,25
22/11/1977,7.2,25,29.7,25
23/11/1977,6.9,25,29.5,25
24/11/1977,6.6,25,22.4,25
25/11/1977,6.4,25,17.5,25
26/11/1977,6.1,25,23.4,25
27/11/1977,6.5,25,28.5,25
28/11/1977,6.7,25,28.9,25
29/11/1977,7.8,25,23.5,25
30/11/1977,8.2,25,26.5,25
1/12/1977,8.4,25,29.3,25
2/12/1977,4.9,25,9.8,25
3/12/1977,7.4,25,29.6,25
4/12/1977,8.3,25,31,25
5/12/1977,7.9,25,29.5,25
6/12/1977,7.7,25,27.3,25
7/12/1977,5.4,25,27.7,25
8/12/1977,7.3,25,25.9,25
9/12/1977,8.3,25,29.6,25
10/12/1977,8,25,29.3,25
11/12/1977,6.2,25,20.4,25
12/12/1977,4.5,25,8.1,25
13/12/1977,7.7,25,30.9,25
14/12/1977,7.9,25,18.9,25
15/12/1977,8.3,25,25.3,25
16/12/1977,7.7,25,23.6,25
17/12/1977,6.7,25,30.5,25
18/12/1977,4.5,25,8.2,25
19/12/1977,4.9,25,18.3,25
20/12/1977,4.6,25,13.1,25
21/12/1977,5.5,25,23.7,25
22/12/1977,5.2,25,23.8,25
23/12/1977,7.5,25,27.8,25
24/12/1977,8.3,25,27.5,25
25/12/1977,8.3,25,28.7,25
26/12/1977,7.3,25,22.1,25
27/12/1977,8.8,25,29.7,25
28/12/1977,8.8,25,25.8,25
29/12/1977,8.4,25,29.6,25
30/12/1977,7.4,25,26.6,25
31/12/1977,8.2,25,28.2,25
1/01/1978,6.3,25,28.2,25
2/01/1978,7.1,25,21.6,25
3/01/1978,7.7,25,29.1,25
4/01/1978,5.7,25,18.7,25
5/01/1978,4.5,25,15.5,25
6/01/1978,7,25,12.2,25
7/01/1978,9,25,29.8,25
8/01/1978,8.5,25,23.9,25
9/01/1978,5.9,25,22.4,25
10/01/1978,6.6,25,19.8,25
11/01/1978,5.4,25,26.4,25
12/01/1978,5,25,7.4,25
13/01/1978,8.1,25,24,25
14/01/1978,6.6,25,20,25
15/01/1978,8.2,25,18.6,25
16/01/1978,5.9,25,17.1,25
17/01/1978,7.4,25,26.8,25
18/01/1978,10.2,25,27.5,25
19/01/1978,4.3,25,18.4,25
20/01/1978,2.3,25,10.7,25
21/01/1978,5.2,25,15.9,25
22/01/1978,6.3,25,27,25
23/01/1978,5.3,25,22,25
24/01/1978,7.5,25,20.1,25
25/01/1978,5.1,25,11.9,25
26/01/1978,4.9,25,19.4,25
27/01/1978,5.5,25,21.6,25
28/01/1978,3.8,25,7.3,25
29/01/1978,3.1,25,7.2,25
30/01/1978,3.8,25,7.1,25
31/01/1978,2.1,25,7.2,25
1/02/1978,3.5,25,14.3,25
2/02/1978,4.4,25,20.7,25
3/02/1978,2.5,25,16.9,25
4/02/1978,5,25,22.1,25
5/02/1978,6.1,25,26.3,25
6/02/1978,7,25,28.1,25
7/02/1978,5.6,25,28,25
8/02/1978,6.9,25,27.5,25
9/02/1978,7.5,25,25.9,25
10/02/1978,5.4,25,26.9,25
11/02/1978,7.3,25,24.9,25
12/02/1978,6.8,25,26.9,25
13/02/1978,7.1,25,25.1,25
14/02/1978,5.3,25,23.5,25
15/02/1978,5.9,25,23.7,25
16/02/1978,4.9,25,20.3,25
17/02/1978,6.8,25,26.7,25
18/02/1978,6.3,25,27.2,25
19/02/1978,7.1,25,27.3,25
20/02/1978,7.2,25,26.9,25
21/02/1978,7.5,25,26.9,25
22/02/1978,6,25,25.9,25
23/02/1978,5.5,25,19,25
24/02/1978,5,25,24.1,25
25/02/1978,6.1,25,24.6,25
26/02/1978,5.5,25,25,25
27/02/1978,6.5,25,23.4,25
28/02/1978,5.7,25,14.6,25
1/03/1978,4.6,25,8.1,25
2/03/1978,4.4,25,7.6,25
3/03/1978,5.6,25,24.2,25
4/03/1978,4.4,25,22.9,25
5/03/1978,4.8,25,21.5,25
6/03/1978,5,25,21.9,25
7/03/1978,6,25,23.3,25
8/03/1978,5.9,25,23.6,25
9/03/1978,5.5,25,23.1,25
10/03/1978,5.4,25,22.9,25
11/03/1978,4.2,25,14.9,25
12/03/1978,4.5,25,21.3,25
13/03/1978,4.8,25,19.4,25
14/03/1978,5.2,25,20,25
15/03/1978,4.7,25,17.7,25
16/03/1978,4.9,25,8,25
17/03/1978,1.3,25,6.8,25
18/03/1978,1.5,25,5.7,25
19/03/1978,2.7,25,19.6,25
20/03/1978,4.3,25,21.8,25
21/03/1978,5.6,25,20.1,25
22/03/1978,3.3,25,15.4,25
23/03/1978,4.7,25,18.8,25
24/03/1978,4.5,25,19.7,25
25/03/1978,4.4,25,18.9,25
26/03/1978,6.8,25,20.7,25
27/03/1978,5.7,25,22,25
28/03/1978,4.5,25,17.2,25
29/03/1978,5,25,20.3,25
30/03/1978,4.7,25,19.5,25
31/03/1978,5,25,8.8,25
1/04/1978,1.5,25,5.9,25
2/04/1978,2.8,25,5.2,25
3/04/1978,4.8,25,22.3,25
4/04/1978,3.7,25,21.6,25
5/04/1978,3.5,25,19.7,25
6/04/1978,2.8,25,13.2,25
7/04/1978,3.5,25,16.9,25
8/04/1978,3.1,25,15.9,25
9/04/1978,2.4,25,12.7,25
10/04/1978,4.8,25,20.1,25
11/04/1978,3.9,25,19.5,25
12/04/1978,6.6,25,17.8,25
13/04/1978,5.8,25,15.6,25
14/04/1978,5.8,25,14.4,25
15/04/1978,4.3,25,12.2,25
16/04/1978,3.8,25,16.2,25
17/04/1978,3.9,25,19.2,25
18/04/1978,4,25,19.4,25
19/04/1978,4.1,25,19.3,25
20/04/1978,4,25,19,25
21/04/1978,3.3,25,16.6,25
22/04/1978,4.8,25,18.3,25
23/04/1978,5.1,25,16.5,25
24/04/1978,3.6,25,17.5,25
25/04/1978,4.7,25,18,25
26/04/1978,6.8,25,17.9,25
27/04/1978,4.3,25,18.6,25
28/04/1978,2.9,25,17,25
29/04/1978,3.4,25,18,25
30/04/1978,3.5,25,17.1,25
1/05/1978,3.5,25,17.2,25
2/05/1978,3.8,25,16.4,25
3/05/1978,3.3,25,13.8,25
4/05/1978,2.9,25,14.2,25
5/05/1978,3,25,15.1,25
6/05/1978,2.6,25,15.3,25
7/05/1978,2.5,25,14.9,25
8/05/1978,2.5,25,14.6,25
9/05/1978,2.7,25,11,25
10/05/1978,3.5,25,7.2,25
11/05/1978,4.1,25,7.6,25
12/05/1978,4.1,25,15.8,25
13/05/1978,3.1,25,16.4,25
14/05/1978,3.2,25,16.6,25
15/05/1978,2.6,25,12.2,25
16/05/1978,2.5,25,11.7,25
17/05/1978,1.7,25,10.7,25
18/05/1978,1.3,25,5.4,25
19/05/1978,2.3,25,5.6,25
20/05/1978,3.9,25,15.1,25
21/05/1978,3.8,25,14.6,25
22/05/1978,3.1,25,12.5,25
23/05/1978,2.3,25,14.2,25
24/05/1978,2,25,11.6,25
25/05/1978,3.2,25,15.5,25
26/05/1978,2.5,25,15.3,25
27/05/1978,2.2,25,12.9,25
28/05/1978,2.4,25,12.8,25
29/05/1978,2.7,25,13.4,25
30/05/1978,2.6,25,14.5,25
31/05/1978,1.8,25,8.5,25
1/06/1978,1.5,25,6.2,25
2/06/1978,2.7,25,10.4,25
3/06/1978,3,25,14.4,25
4/06/1978,2.6,25,13.7,25
5/06/1978,1.8,25,10.8,25
6/06/1978,2.5,25,12.8,25
7/06/1978,3.8,25,14.1,25
8/06/1978,3,25,14.1,25
9/06/1978,3.3,25,14.2,25
10/06/1978,2.7,25,12.3,25
11/06/1978,1.1,25,3.5,25
12/06/1978,2.7,25,13.4,25
13/06/1978,1.1,25,4.2,25
14/06/1978,2.6,25,11.2,25
15/06/1978,2.8,25,12.7,25
16/06/1978,3.1,25,13.7,25
17/06/1978,3.3,25,13.1,25
18/06/1978,3.7,25,14,25
19/06/1978,4.3,25,13.6,25
20/06/1978,2.5,25,12.3,25
21/06/1978,2.6,25,13.1,25
22/06/1978,2.7,25,12.4,25
23/06/1978,2.9,25,14.4,25
24/06/1978,2.9,25,14.1,25
25/06/1978,3.4,25,13.7,25
26/06/1978,2.9,25,13.3,25
27/06/1978,1.4,25,5,25
28/06/1978,2.2,25,12.8,25
29/06/1978,1.7,25,10.8,25
30/06/1978,2.2,25,13,25
1/07/1978,1.8,25,11.9,25
2/07/1978,2.1,25,5.1,25
3/07/1978,4.2,25,13.6,25
4/07/1978,3.9,25,14.1,25
5/07/1978,3.8,25,14.6,25
6/07/1978,3.8,25,11.9,25
7/07/1978,2.4,25,10.4,25
8/07/1978,1.9,25,10.3,25
9/07/1978,1.3,25,5.8,25
10/07/1978,1.2,25,3.6,25
11/07/1978,3.4,25,13.5,25
12/07/1978,3.1,25,15.2,25
13/07/1978,2.5,25,15.4,25
14/07/1978,2.5,25,15.2,25
15/07/1978,2.4,25,14.5,25
16/07/1978,1.9,25,11.8,25
17/07/1978,2.4,25,14.6,25
18/07/1978,2.8,25,13,25
19/07/1978,2.6,25,13.1,25
20/07/1978,3.2,25,15.1,25
21/07/1978,3.4,25,15.5,25
22/07/1978,4.1,25,15.8,25
23/07/1978,5,25,15.8,25
24/07/1978,2.8,25,11.8,25
25/07/1978,3.2,25,15.5,25
26/07/1978,2.9,25,15.5,25
27/07/1978,3.8,25,14.5,25
28/07/1978,3.8,25,16,25
29/07/1978,3,25,16.6,25
30/07/1978,2.4,25,15.9,25
31/07/1978,2.4,25,15.8,25
1/08/1978,3.2,25,15.9,25
2/08/1978,2.2,25,12.2,25
3/08/1978,3.9,25,16.3,25
4/08/1978,2.4,25,9.2,25
5/08/1978,4.6,25,9.2,25
6/08/1978,1.4,25,7.2,25
7/08/1978,2.2,25,7.8,25
8/08/1978,2.7,25,6.6,25
9/08/1978,1.9,25,7.7,25
10/08/1978,2.7,25,18.1,25
11/08/1978,2.3,25,13,25
12/08/1978,2.8,25,8.3,25
13/08/1978,5,25,19.1,25
14/08/1978,3.9,25,18.7,25
15/08/1978,3.8,25,18,25
16/08/1978,3.2,25,19,25
17/08/1978,2.6,25,17.2,25
18/08/1978,1.8,25,5.5,25
19/08/1978,1.5,25,7.1,25
20/08/1978,4.5,25,19.3,25
21/08/1978,3.2,25,19.5,25
22/08/1978,4.4,25,19.8,25
23/08/1978,3.7,25,10.7,25
24/08/1978,4.3,25,19.3,25
25/08/1978,3.7,25,20.2,25
26/08/1978,4.2,25,19.5,25
27/08/1978,4.4,25,19.5,25
28/08/1978,2.9,25,18.6,25
29/08/1978,1.2,25,5.1,25
30/08/1978,2,25,14.6,25
31/08/1978,1.7,25,10,25
1/09/1978,2,25,14.1,25
2/09/1978,3.6,25,20.2,25
3/09/1978,2.4,25,18.9,25
4/09/1978,2.3,25,5.8,25
5/09/1978,2.9,25,10.5,25
6/09/1978,2.7,25,6.2,25
7/09/1978,2.8,25,6.6,25
8/09/1978,4.4,25,21.1,25
9/09/1978,3.9,25,21.4,25
10/09/1978,3.5,25,21.6,25
11/09/1978,4.4,25,21.4,25
12/09/1978,5.2,25,21.9,25
13/09/1978,8.4,25,22.2,25
14/09/1978,6.6,25,23.3,25
15/09/1978,3.6,25,23.7,25
16/09/1978,4,25,23.1,25
17/09/1978,4.9,25,23.1,25
18/09/1978,5.1,25,22.2,25
19/09/1978,6.3,25,23.9,25
20/09/1978,4.3,25,23.1,25
21/09/1978,4.2,25,22.9,25
22/09/1978,5.5,25,17.2,25
23/09/1978,5.3,25,23.9,25
24/09/1978,4.4,25,18.9,25
25/09/1978,3.8,25,22,25
26/09/1978,4.8,25,22.1,25
27/09/1978,3,25,15.2,25
28/09/1978,4.6,25,14.3,25
29/09/1978,4.3,25,13.6,25
30/09/1978,2.4,25,20.6,25
1/10/1978,3.4,25,17.5,25
2/10/1978,4.8,25,21.9,25
3/10/1978,5.2,25,24.9,25
4/10/1978,6.1,25,25.1,25
5/10/1978,6,25,24.9,25
6/10/1978,4.5,25,21,25
7/10/1978,5,25,16.4,25
8/10/1978,2.6,25,14.9,25
9/10/1978,2.8,25,14.7,25
10/10/1978,4.7,25,24.6,25
11/10/1978,4.3,25,25.8,25
12/10/1978,5.6,25,25.8,25
13/10/1978,6.9,25,26.4,25
14/10/1978,4.4,25,17.3,25
15/10/1978,1.4,25,7.8,25
16/10/1978,4,25,23.2,25
17/10/1978,2.1,25,6.8,25
18/10/1978,6.4,25,24.1,25
19/10/1978,6.3,25,26.2,25
20/10/1978,4.2,25,21.4,25
21/10/1978,5,25,21.1,25
22/10/1978,2.4,25,7.9,25
23/10/1978,3.9,25,21.2,25
24/10/1978,3.3,25,21.8,25
25/10/1978,5.4,25,27.2,25
26/10/1978,5.9,25,25.1,25
27/10/1978,6.3,25,25.9,25
28/10/1978,6,25,24.9,25
29/10/1978,5.8,25,26.1,25
30/10/1978,6.3,25,22.5,25
31/10/1978,6.2,25,22.4,25
1/11/1978,5.1,25,11,25
2/11/1978,1.8,25,7.4,25
3/11/1978,4.5,25,13.4,25
4/11/1978,1.6,25,8.7,25
5/11/1978,1.4,25,9.4,25
6/11/1978,4.1,25,19.3,25
7/11/1978,3,25,21.1,25
8/11/1978,5.6,25,26.3,25
9/11/1978,6.6,25,28.2,25
10/11/1978,3.3,25,13.3,25
11/11/1978,5.1,25,19.8,25
12/11/1978,4.4,25,12.9,25
13/11/1978,4.1,25,24.7,25
14/11/1978,6,25,28.2,25
15/11/1978,6.4,25,29.6,25
16/11/1978,6,25,27.7,25
17/11/1978,6.9,25,26.7,25
18/11/1978,7,25,28,25
19/11/1978,6.1,25,20.9,25
20/11/1978,6.7,25,29.8,25
21/11/1978,7.5,25,30.4,25
22/11/1978,7.2,25,30.3,25
23/11/1978,6.4,25,29.2,25
24/11/1978,6,25,28.9,25
25/11/1978,6.6,25,26.6,25
26/11/1978,4.8,25,22.9,25
27/11/1978,7.2,25,28.1,25
28/11/1978,7.4,25,29,25
29/11/1978,7.9,25,29.5,25
30/11/1978,6.4,25,27.8,25
1/12/1978,1.6,25,9.9,25
2/12/1978,4.3,25,16.2,25
3/12/1978,5.7,25,23.6,25
4/12/1978,1.4,25,7.9,25
5/12/1978,8.4,25,24,25
6/12/1978,7.4,25,31,25
7/12/1978,6.9,25,30.7,25
8/12/1978,7.5,25,30,25
9/12/1978,6.4,25,22.7,25
10/12/1978,5.3,25,23.5,25
11/12/1978,6.1,25,26.9,25
12/12/1978,8.2,25,29.4,25
13/12/1978,5.9,25,25.2,25
14/12/1978,6.1,25,22.9,25
15/12/1978,6.1,25,27.4,25
16/12/1978,6.3,25,26,25
17/12/1978,6.5,25,22.7,25
18/12/1978,7.5,25,27.9,25
19/12/1978,7.9,25,28.9,25
20/12/1978,8,25,31.1,25
21/12/1978,7.1,25,24.3,25
22/12/1978,6.6,25,21.9,25
23/12/1978,2.6,25,9.3,25
24/12/1978,4.7,25,26.1,25
25/12/1978,6,25,23.9,25
26/12/1978,6.1,25,12.9,25
27/12/1978,1,25,8,25
28/12/1978,2.6,25,17.5,25
29/12/1978,3.9,25,19.7,25
30/12/1978,2.6,25,11.1,25
31/12/1978,3.5,25,16.8,25
1/01/1979,5.7,25,28.6,25
2/01/1979,7,25,30.3,25
3/01/1979,6.2,25,30.1,25
4/01/1979,5.2,25,22.5,25
5/01/1979,5.5,25,26.6,25
6/01/1979,8.1,25,29,25
7/01/1979,7.2,25,30.2,25
8/01/1979,6.4,25,29.8,25
9/01/1979,7.1,25,28.6,25
10/01/1979,6.8,25,29.3,25
11/01/1979,7.6,25,27.3,25
12/01/1979,7.4,25,29.3,25
13/01/1979,4.2,25,24.6,25
14/01/1979,5.2,25,23.3,25
15/01/1979,7.9,25,30,25
16/01/1979,5.1,25,18.4,25
17/01/1979,5.9,25,22.2,25
18/01/1979,3.9,25,7.4,25
19/01/1979,2.8,25,10.4,25
20/01/1979,4.1,25,26.4,25
21/01/1979,4.7,25,23.1,25
22/01/1979,3.3,25,19.9,25
23/01/1979,2.5,25,7.3,25
24/01/1979,4.4,25,17.2,25
25/01/1979,5.6,25,21.6,25
26/01/1979,6.7,25,27.2,25
27/01/1979,7.5,25,24.9,25
28/01/1979,3.4,25,13.4,25
29/01/1979,3.8,25,14.8,25
30/01/1979,5.7,25,21.4,25
31/01/1979,4.3,25,18.8,25
1/02/1979,4.8,25,19.1,25
2/02/1979,6.1,25,20.8,25
3/02/1979,4.4,25,21.6,25
4/02/1979,7.2,25,26.4,25
5/02/1979,1.9,25,8.9,25
6/02/1979,2.1,25,6.9,25
7/02/1979,3,25,9.4,25
8/02/1979,1.5,25,9.4,25
9/02/1979,3.4,25,6.8,25
10/02/1979,3.5,25,16.5,25
11/02/1979,5.8,25,26.7,25
12/02/1979,6.8,25,27.3,25
13/02/1979,6.5,25,27.9,25
14/02/1979,5.8,25,27.5,25
15/02/1979,6.9,25,20.4,25
16/02/1979,5.1,25,14.1,25
17/02/1979,2.7,25,9.8,25
18/02/1979,5.7,25,22.4,25
19/02/1979,3.8,25,18.7,25
20/02/1979,5,25,20.2,25
21/02/1979,6.1,25,25.4,25
22/02/1979,3,25,18.7,25
23/02/1979,4.8,25,20.2,25
24/02/1979,4.9,25,21,25
25/02/1979,5.1,25,22.4,25
26/02/1979,5.4,25,19.5,25
27/02/1979,6.1,25,26.9,25
28/02/1979,4,25,19,25
1/03/1979,3.5,25,18.7,25
2/03/1979,5.5,25,20.8,25
3/03/1979,5.5,25,22.4,25
4/03/1979,1.6,25,6.8,25
5/03/1979,2.6,25,16.4,25
6/03/1979,5.2,25,23.2,25
7/03/1979,4.6,25,21.4,25
8/03/1979,3.9,25,14.6,25
9/03/1979,4.9,25,18.2,25
10/03/1979,5.6,25,21.1,25
11/03/1979,4,25,19.9,25
12/03/1979,2.1,25,15.5,25
13/03/1979,5.2,25,23,25
14/03/1979,4.8,25,18.9,25
15/03/1979,2.5,25,16.2,25
16/03/1979,2.9,25,8.6,25
17/03/1979,3.6,25,18.9,25
18/03/1979,5.1,25,22.6,25
19/03/1979,4.9,25,19.2,25
20/03/1979,4.8,25,21.1,25
21/03/1979,5.8,25,23.1,25
22/03/1979,5.1,25,21.7,25
23/03/1979,4.8,25,19.4,25
24/03/1979,6.9,25,22.7,25
25/03/1979,6.4,25,22.7,25
26/03/1979,5.2,25,22.1,25
27/03/1979,4.5,25,22.2,25
28/03/1979,5.3,25,22.3,25
29/03/1979,4.1,25,17.7,25
30/03/1979,3.7,25,16.4,25
31/03/1979,3,25,12.6,25
1/04/1979,4.6,25,18.3,25
2/04/1979,5.3,25,20,25
3/04/1979,5.5,25,21.3,25
4/04/1979,4.7,25,20.7,25
5/04/1979,4.8,25,16.1,25
6/04/1979,3.5,25,14.8,25
7/04/1979,2.6,25,8.8,25
8/04/1979,3.4,25,12.7,25
9/04/1979,3.3,25,15,25
10/04/1979,5.3,25,17.4,25
11/04/1979,4.1,25,19.8,25
12/04/1979,3.9,25,20.1,25
13/04/1979,3,25,19,25
14/04/1979,1.6,25,6.6,25
15/04/1979,1.3,25,9.9,25
16/04/1979,1.5,25,8,25
17/04/1979,2.5,25,14.6,25
18/04/1979,2.9,25,13.1,25
19/04/1979,4.7,25,17.5,25
20/04/1979,4.3,25,19.5,25
21/04/1979,4,25,19.2,25
22/04/1979,4,25,18.9,25
23/04/1979,3.6,25,17.7,25
24/04/1979,3.6,25,16,25
25/04/1979,2.4,25,11.8,25
26/04/1979,3.9,25,15.1,25
27/04/1979,2,25,10.1,25
28/04/1979,2.2,25,7.3,25
29/04/1979,3.3,25,13.6,25
30/04/1979,4.4,25,15.2,25
1/05/1979,3.1,25,14.6,25
2/05/1979,2.9,25,17,25
3/05/1979,3.3,25,15.5,25
4/05/1979,2.6,25,11.2,25
5/05/1979,0.9,25,5.4,25
6/05/1979,1.2,25,4.5,25
7/05/1979,2.3,25,8,25
8/05/1979,3.3,25,15.8,25
9/05/1979,3.8,25,16.6,25
10/05/1979,3.8,25,15.7,25
11/05/1979,4.7,25,16.8,25
12/05/1979,3.3,25,17,25
13/05/1979,2.6,25,7,25
14/05/1979,2.2,25,4,25
15/05/1979,3.9,25,14.7,25
16/05/1979,1.6,25,7.5,25
17/05/1979,2.7,25,14.5,25
18/05/1979,2.8,25,15.4,25
19/05/1979,2.8,25,14.7,25
20/05/1979,2.3,25,13.5,25
21/05/1979,2.4,25,12.3,25
22/05/1979,2.9,25,10.8,25
23/05/1979,2.2,25,13.2,25
24/05/1979,2.6,25,13.2,25
25/05/1979,2.2,25,13.7,25
26/05/1979,2,25,13.9,25
27/05/1979,2.8,25,9.9,25
28/05/1979,3.6,25,14.8,25
29/05/1979,2.3,25,10.7,25
30/05/1979,3.2,25,12.7,25
31/05/1979,3.2,25,14,25
1/06/1979,2.4,25,13.2,25
2/06/1979,1.9,25,10.1,25
3/06/1979,1.8,25,9,25
4/06/1979,1.9,25,8.1,25
5/06/1979,2,25,11.6,25
6/06/1979,1.4,25,10.8,25
7/06/1979,2.8,25,13.1,25
8/06/1979,2.2,25,12.6,25
9/06/1979,2,25,14.2,25
10/06/1979,2.1,25,13.6,25
11/06/1979,1.9,25,12.6,25
12/06/1979,1.6,25,13.6,25
13/06/1979,2.5,25,12.2,25
14/06/1979,3.1,25,13.7,25
15/06/1979,2.3,25,14.3,25
16/06/1979,2.1,25,13.7,25
17/06/1979,2,25,12.5,25
18/06/1979,1.2,25,5.3,25
19/06/1979,1.2,25,4.1,25
20/06/1979,0.8,25,3.4,25
21/06/1979,1.2,25,3.4,25
22/06/1979,3.3,25,13.4,25
23/06/1979,3.1,25,9,25
24/06/1979,1.8,25,10.2,25
25/06/1979,2.8,25,13,25
26/06/1979,1.9,25,4.4,25
27/06/1979,1.6,25,4.1,25
28/06/1979,2.6,25,14,25
29/06/1979,2.7,25,13.9,25
30/06/1979,3,25,14.2,25
1/07/1979,2.9,25,14.4,25
2/07/1979,3.1,25,14.6,25
3/07/1979,3.1,25,14.3,25
4/07/1979,3.1,25,14.6,25
5/07/1979,3.2,25,14.7,25
6/07/1979,1.8,25,10.5,25
7/07/1979,2.4,25,13.6,25
8/07/1979,2.3,25,12.2,25
9/07/1979,2.8,25,14.6,25
10/07/1979,3.7,25,14.6,25
11/07/1979,2.3,25,14.6,25
12/07/1979,3.4,25,14.8,25
13/07/1979,2.8,25,15.1,25
14/07/1979,2.6,25,13.5,25
15/07/1979,1.8,25,8.5,25
16/07/1979,1.8,25,11.6,25
17/07/1979,1.6,25,11,25
18/07/1979,2.2,25,8,25
19/07/1979,2,25,12.3,25
20/07/1979,2.1,25,14.3,25
21/07/1979,2.2,25,13.2,25
22/07/1979,2.8,25,14.4,25
23/07/1979,3.5,25,14.6,25
24/07/1979,2.6,25,14.4,25
25/07/1979,2.3,25,11.1,25
26/07/1979,3.8,25,13.1,25
27/07/1979,2.6,25,15.5,25
28/07/1979,3.3,25,15.4,25
29/07/1979,0.9,25,4.3,25
30/07/1979,2.3,25,5.7,25
31/07/1979,3.2,25,16.6,25
1/08/1979,3.3,25,16.3,25
2/08/1979,2.8,25,16.9,25
3/08/1979,2.7,25,17.2,25
4/08/1979,2.9,25,16.8,25
5/08/1979,2.2,25,16,25
6/08/1979,3,25,13.7,25
7/08/1979,3.1,25,14.3,25
8/08/1979,3.8,25,17.4,25
9/08/1979,5.3,25,17.4,25
10/08/1979,4.3,25,18.4,25
11/08/1979,4.1,25,18.3,25
12/08/1979,5.2,25,18.5,25
13/08/1979,5.4,25,18.6,25
14/08/1979,3.6,25,18.6,25
15/08/1979,2.9,25,17.8,25
16/08/1979,3.6,25,18.3,25
17/08/1979,2.9,25,17.5,25
18/08/1979,2.3,25,13.8,25
19/08/1979,4.5,25,17.9,25
20/08/1979,4.3,25,19.1,25
21/08/1979,4.1,25,16.6,25
22/08/1979,3.6,25,17.3,25
23/08/1979,3.9,25,14.7,25
24/08/1979,4,25,18.3,25
25/08/1979,3.5,25,19.4,25
26/08/1979,3.4,25,19.6,25
27/08/1979,4,25,18.7,25
28/08/1979,4.9,25,18.2,25
29/08/1979,3.9,25,18.8,25
30/08/1979,2.9,25,6.9,25
31/08/1979,4.3,25,20.3,25
1/09/1979,5.1,25,21,25
2/09/1979,3.6,25,19.7,25
3/09/1979,3.9,25,20.2,25
4/09/1979,4.2,25,18.3,25
5/09/1979,4.6,25,13.4,25
6/09/1979,5.2,25,21.1,25
7/09/1979,5.2,25,21.7,25
8/09/1979,4.4,25,20.2,25
9/09/1979,4.2,25,18.8,25
10/09/1979,4.5,25,21.5,25
11/09/1979,6.6,25,20.4,25
12/09/1979,6.4,25,21.7,25
13/09/1979,5.3,25,21.8,25
14/09/1979,3.9,25,18.6,25
15/09/1979,4,25,22.1,25
16/09/1979,5.1,25,22.4,25
17/09/1979,5.1,25,22.5,25
18/09/1979,2.7,25,7.2,25
19/09/1979,2.7,25,11.7,25
20/09/1979,6.6,25,23.5,25
21/09/1979,4.7,25,21.5,25
22/09/1979,4.1,25,21.2,25
23/09/1979,5.8,25,21.4,25
24/09/1979,5.6,25,22,25
25/09/1979,3.7,25,18.4,25
26/09/1979,4.4,25,17.3,25
27/09/1979,4.5,25,17.3,25
28/09/1979,6.6,25,23.5,25
29/09/1979,5.2,25,20.4,25
30/09/1979,2.9,25,10.6,25
1/10/1979,3,25,18,25
2/10/1979,3,25,14.9,25
3/10/1979,4,25,22.4,25
4/10/1979,1.6,25,6.4,25
5/10/1979,2.9,25,14.9,25
6/10/1979,9.2,25,22.9,25
7/10/1979,8.3,25,26.5,25
8/10/1979,5.9,25,26.9,25
9/10/1979,5.8,25,25.9,25
10/10/1979,6.8,25,25.9,25
